session_id,timestamp,scent_name
b4d9536d-a376-40fa-a478-0998c390ce79,2026-06-15T07:49:37.288962+00:00,Sichuan oil
b4d9536d-a376-40fa-a478-0998c390ce79,2026-06-15T07:49:37.288962+00:00,Mate NHS
b4d9536d-a376-40fa-a478-0998c390ce79,2026-06-15T07:49:37.288962+00:00,Eucalipto
64a0ca48-b9b7-4fe6-8a8a-32492d4bfcab,2026-06-15T07:54:01.339038+00:00,Garlic
64a0ca48-b9b7-4fe6-8a8a-32492d4bfcab,2026-06-15T07:54:01.339038+00:00,Sweet Potato
64a0ca48-b9b7-4fe6-8a8a-32492d4bfcab,2026-06-15T07:54:01.339038+00:00,Cilantro
64a0ca48-b9b7-4fe6-8a8a-32492d4bfcab,2026-06-15T07:54:01.339038+00:00,Spearmint
7c029fb6-8635-4e79-ab78-da1b3e9296f2,2026-06-15T08:05:45.073859+00:00,Citronelly acet
7c029fb6-8635-4e79-ab78-da1b3e9296f2,2026-06-15T08:05:45.073859+00:00,Lavendar oil
7c029fb6-8635-4e79-ab78-da1b3e9296f2,2026-06-15T08:05:45.073859+00:00,Eucalipto
4ececce1-5b2e-4557-9600-c200a4594b3c,2026-06-15T08:12:20.967214+00:00,Mate NHS
4ececce1-5b2e-4557-9600-c200a4594b3c,2026-06-15T08:12:20.967214+00:00,Citronelly acet
4ececce1-5b2e-4557-9600-c200a4594b3c,2026-06-15T08:12:20.967214+00:00,Lavendar oil
